,DATE,DocumentIdentifier,V2Tone,Themes,Organizations,FinalThemes
1125,20230417121500,http://www.msn.com/en-us/news/technology/elon-musk-says-he-s-concerned-that-spacex-s-starship-could-melt-the-launch-pad-if-it-fireballed-during-takeoff/ar-AA19XAwW,-2.53807106598985,TAX_FNCACT;TAX_FNCACT_CEO;CRISISLEX_CRISISLEXREC;EPU_CATS_MIGRATION_FEAR_FEAR;DELAY;USPEC_UNCERTAINTY1;MEDIA_SOCIAL;MANMADE_DISASTER_IMPLIED;CRISISLEX_T11_UPDATESSYMPATHY;TAX_FNCACT_INSIDER;EDUCATION;TAX_FNCACT_PROFESSOR;WB_165_AIR_TRANSPORT;WB_135_TRANSPORT;WB_164_MODES_OF_TRANSPORT;SOC_USSECURITYAGENCIES;WB_1921_PRIVATE_SECTOR_DEVELOPMENT;WB_405_BUSINESS_CLIMATE;WB_2531_INSPECTIONS_LICENSING_AND_PERMITS;WB_2530_BUSINESS_ENVIRONMENT;,['morgan stanley'],"DELAY,MANMADE_DISASTER_IMPLIED,EDUCATION"
1130,20230417121500,https://www.wbjournal.com/article/major-operations-large-life-science-companies-contribute-mightily-to-the-region,2.11002260738508,TAX_WORLDLANGUAGES;TAX_WORLDLANGUAGES_MASSACHUSETTS;SCIENCE;SOC_INNOVATION;WB_1331_HEALTH_TECHNOLOGIES;WB_1350_PHARMACEUTICALS;WB_621_HEALTH_NUTRITION_AND_POPULATION;TAX_FNCACT;TAX_FNCACT_EMPLOYEES;WB_137_WATER;TAX_FNCACT_WORKERS;TAX_FNCACT_TECHNICIANS;USPEC_POLICY1;EPU_ECONOMY;EPU_ECONOMY_HISTORIC;EDUCATION;SOC_POINTSOFINTEREST;SOC_POINTSOFINTEREST_COLLEGES;SOC_POINTSOFINTEREST_UNIVERSITIES;UNGP_FORESTS_RIVERS_OCEANS;EPU_CATS_MIGRATION_FEAR_FEAR;LEADER;TAX_FNCACT_PRESIDENT;USPEC_POLITICS_GENERAL1;TAX_FNCACT_VICE_PRESIDENT;TAX_FNCACT_SENIOR_VICE_PRESIDENT;TAX_WORLDMAMMALS;TAX_WORLDMAMMALS_HUMAN;WB_841_JUSTICE_SYSTEM_ADMINISTRATION;WB_696_PUBLIC_SECTOR_MANAGEMENT;WB_840_JUSTICE;WB_1211_HUMAN_RESOURCES;WB_1921_PRIVATE_SECTOR_DEVELOPMENT;WB_346_COMPETITIVE_INDUSTRIES;WB_818_INDUSTRY_POLICY_AND_REAL_SECTORS;WB_1281_MANUFACTURING;TAX_FNCACT_CANDIDATES;TAX_FNCACT_EMPLOYEE;GENERAL_HEALTH;MEDICAL;CRISISLEX_C03_WELLBEING_HEALTH;TAX_ECON_PRICE;WB_1458_HEALTH_PROMOTION_AND_DISEASE_PREVENTION;WB_1462_WATER_SANITATION_AND_HYGIENE;WB_635_PUBLIC_HEALTH;TAX_FNCACT_WOMAN;WB_2453_ORGANIZED_CRIME;WB_2433_CONFLICT_AND_VIOLENCE;WB_2432_FRAGILITY_CONFLICT_AND_VIOLENCE;WB_2456_DRUGS_AND_NARCOTICS;TAX_FNCACT_DIRECTOR;SOC_EMERGINGTECH;RECRUITMENT;TAX_FNCACT_MANUFACTURER;WB_2299_PIPELINES;WB_539_OIL_AND_GAS_POLICY_STRATEGY_AND_INSTITUTIONS;WB_507_ENERGY_AND_EXTRACTIVES;WB_548_PPP_IN_OIL_AND_GAS;WB_2670_JOBS;WB_1467_EDUCATION_FOR_ALL;WB_2815_SKILLS_AND_EDUCATION;WB_2769_JOBS_STRATEGIES;WB_2824_INTERNSHIP;WB_2132_APPRENTICESHIP;WB_470_EDUCATION;WB_1484_EDUCATION_SKILLS_DEVELOPMENT_AND_LABOR_MARKET;WB_2823_ON_THE_JOB_TRAINING;SOC_POINTSOFINTEREST_COLLEGE;CRISISLEX_T11_UPDATESSYMPATHY;WB_855_LABOR_MARKETS;WB_697_SOCIAL_PROTECTION_AND_LABOR;TAX_FNCACT_CEO;TAX_WORLDLANGUAGES_NATICK;TAX_DISEASE;TAX_DISEASE_CANCER;WB_1406_DISEASES;WB_1431_CANCER;WB_1427_NON_COMMUNICABLE_DISEASE_AND_INJURY;WB_1150_VOLATILITY;WB_1104_MACROECONOMIC_VULNERABILITY_AND_DEBT;,"['waters corp', 'google']","SCIENCE,EDUCATION,GENERAL_HEALTH,MEDICAL,TAX_DISEASE"
1136,20230417121500,https://www.dailystar.co.uk/real-life/single-mum-five-told-shes-29728517,-1.58013544018059,TAX_FNCACT;TAX_FNCACT_BABIES;TAX_FNCACT_CHILDREN;TAX_FNCACT_BABY;WB_615_GENDER;TAX_FNCACT_CHILD;MEDIA_SOCIAL;MEDICAL;EPU_CATS_MIGRATION_FEAR_FEAR;TAX_FNCACT_MAN;,['facebook inc'],MEDICAL
1140,20230417121500,https://www.power-technology.com/buyers-guide/wind-turbine-manufacturers/,-1.12866817155756,ECON_ELECTRICALGENERATION;USPEC_POLICY1;ENV_COAL;WB_508_POWER_SYSTEMS;WB_509_NUCLEAR_ENERGY;WB_507_ENERGY_AND_EXTRACTIVES;ENV_CLIMATECHANGE;WB_567_CLIMATE_CHANGE;UNGP_CLIMATE_CHANGE_ACTION;ENV_OIL;UNGP_FORESTS_RIVERS_OCEANS;CRISISLEX_CRISISLEXREC;TAX_ECON_PRICE;ECON_ELECTRICALPRICE;EPU_ECONOMY;EPU_ECONOMY_HISTORIC;ENV_WINDPOWER;ENV_GREEN;WB_525_RENEWABLE_ENERGY;ECON_ELECTRICALDEMAND;GENERAL_GOVERNMENT;EPU_POLICY;EPU_POLICY_GOVERNMENT;WB_696_PUBLIC_SECTOR_MANAGEMENT;WB_2048_COMPENSATION_CAREERS_AND_INCENTIVES;WB_723_PUBLIC_ADMINISTRATION;WB_724_HUMAN_RESOURCES_FOR_PUBLIC_SECTOR;EPU_POLICY_REGULATORY;EPU_UNCERTAINTY;WB_2433_CONFLICT_AND_VIOLENCE;WB_2432_FRAGILITY_CONFLICT_AND_VIOLENCE;SHORTAGE;TAX_FNCACT;TAX_FNCACT_LEADER;SCIENCE;WB_529_WIND_ENERGY;TAX_FNCACT_MANUFACTURER;TAX_FNCACT_MANAGERS;TAX_FNCACT_GUIDE;,['ge renewable energy'],"ENV_COAL,ENV_CLIMATECHANGE,ENV_OIL,ENV_WINDPOWER,ENV_GREEN,GENERAL_GOVERNMENT,SHORTAGE,SCIENCE"
1150,20230417121500,https://www.marketscreener.com/quote/stock/ENDO-INTERNATIONAL-PLC-15914394/news/Endo-Announces-Launch-of-Argatroban-Injection-Through-Premier-s-ProRx-Private-Label-Program-43520717/,-0.478468899521531,EPU_ECONOMY_HISTORIC;MEDICAL;SOC_POINTSOFINTEREST;SOC_POINTSOFINTEREST_HOSPITALS;GENERAL_HEALTH;WB_1305_HEALTH_SERVICES_DELIVERY;WB_621_HEALTH_NUTRITION_AND_POPULATION;EPU_CATS_HEALTHCARE;WB_1331_HEALTH_TECHNOLOGIES;WB_2453_ORGANIZED_CRIME;WB_1350_PHARMACEUTICALS;WB_2433_CONFLICT_AND_VIOLENCE;WB_2432_FRAGILITY_CONFLICT_AND_VIOLENCE;WB_2456_DRUGS_AND_NARCOTICS;LEADER;TAX_FNCACT;TAX_FNCACT_PRESIDENT;USPEC_POLITICS_GENERAL1;TAX_FNCACT_VICE_PRESIDENT;TAX_FNCACT_SENIOR_VICE_PRESIDENT;TAX_FNCACT_MANAGER;TAX_FNCACT_GENERAL_MANAGER;WB_1358_GENERIC_DRUGS;SOC_POINTSOFINTEREST_HOSPITAL;CRISISLEX_C03_WELLBEING_HEALTH;MEDIA_SOCIAL;SOC_INNOVATION;TAX_FNCACT_LEADERS;EPU_POLICY;EPU_POLICY_REFORM;TAX_ETHNICITY;TAX_ETHNICITY_CANADIAN;LEGISLATION;USPEC_POLICY1;EPU_POLICY_LEGISLATION;WB_699_URBAN_DEVELOPMENT;WB_1707_CONTINGENCY_PLANNING;WB_820_DISASTER_RISK_MANAGEMENT;WB_1705_DISASTER_PREPAREDNESS;WB_2024_ANTI_CORRUPTION_AUTHORITIES;WB_696_PUBLIC_SECTOR_MANAGEMENT;WB_840_JUSTICE;WB_2025_INVESTIGATION;WB_831_GOVERNANCE;WB_832_ANTI_CORRUPTION;WB_1014_CRIMINAL_JUSTICE;WB_1921_PRIVATE_SECTOR_DEVELOPMENT;WB_406_COMPETITION_POLICY;WB_2101_ANTITRUST;EPU_CATS_REGULATION;WB_449_FISCAL_RISKS;WB_439_MACROECONOMIC_AND_STRUCTURAL_POLICIES;WB_1145_CONTINGENT_LIABILITIES;WB_445_FISCAL_POLICY;NEGOTIATIONS;WB_2473_DIPLOMACY_AND_NEGOTIATIONS;WB_939_NEGOTIATION;WB_2470_PEACE_OPERATIONS_AND_CONFLICT_MANAGEMENT;WB_936_ALTERNATIVE_DISPUTE_RESOLUTION;WB_843_DISPUTE_RESOLUTION;WB_2471_PEACEKEEPING;UNGP_FORESTS_RIVERS_OCEANS;WB_698_TRADE;TAX_FNCACT_PHYSICIAN;WB_346_COMPETITIVE_INDUSTRIES;WB_818_INDUSTRY_POLICY_AND_REAL_SECTORS;WB_1281_MANUFACTURING;EPU_POLICY_LAW;TAX_FNCACT_REGULATORS;,['endo international plc'],"MEDICAL,GENERAL_HEALTH,TAX_ETHNICITY,LEGISLATION,NEGOTIATIONS"
1159,20230417121500,https://www.gdnonline.com/Details/1229556/Amazon-services-AWS-and-Alexa-back-up-after-brief-outage,-2.66666666666667,WB_678_DIGITAL_GOVERNMENT;WB_674_SHARED_INFRASTRUCTURE;WB_667_ICT_INFRASTRUCTURE;WB_676_CLOUD_COMPUTING;WB_133_INFORMATION_AND_COMMUNICATION_TECHNOLOGIES;TAX_FNCACT;TAX_FNCACT_ASSISTANT;SHORTAGE;TAX_FNCACT_SPOKESPERSON;,['amazon web services'],SHORTAGE
1161,20230417121500,https://www.eveningtribune.com/story/money/cars/2023/04/12/epa-electric-car-sales-emission-rules/11648006002/,0.289156626506024,EPU_ECONOMY_HISTORIC;MANMADE_DISASTER_IMPLIED;MEDIA_CENSORSHIP;UNGP_POLITICAL_FREEDOMS;UNGP_FORESTS_RIVERS_OCEANS;ENV_CLIMATECHANGE;WB_567_CLIMATE_CHANGE;CRISISLEX_CRISISLEXREC;UNGP_CLIMATE_CHANGE_ACTION;LEADER;TAX_FNCACT;TAX_FNCACT_PRESIDENT;USPEC_POLITICS_GENERAL1;TAX_ETHNICITY;TAX_ETHNICITY_AMERICAN;WB_678_DIGITAL_GOVERNMENT;WB_2943_SWITCHES;WB_667_ICT_INFRASTRUCTURE;WB_672_NETWORK_MANAGEMENT;WB_133_INFORMATION_AND_COMMUNICATION_TECHNOLOGIES;TAX_ECON_PRICE;TAX_FNCACT_OFFICIALS;ARMEDCONFLICT;EPU_CATS_REGULATION;WB_135_TRANSPORT;TAX_FNCACT_ADMINISTRATOR;GENERAL_GOVERNMENT;EPU_POLICY;EPU_POLICY_GOVERNMENT;WB_696_PUBLIC_SECTOR_MANAGEMENT;WB_2048_COMPENSATION_CAREERS_AND_INCENTIVES;WB_723_PUBLIC_ADMINISTRATION;WB_724_HUMAN_RESOURCES_FOR_PUBLIC_SECTOR;TAX_FNCACT_MANAGER;USPEC_POLICY1;EPU_POLICY_POLICY;WB_1921_PRIVATE_SECTOR_DEVELOPMENT;WB_346_COMPETITIVE_INDUSTRIES;WB_818_INDUSTRY_POLICY_AND_REAL_SECTORS;WB_1281_MANUFACTURING;TAX_FNCACT_SPOKESMAN;TAX_FNCACT_CEO;ALLIANCE;SCIENCE;SOC_INNOVATION;MEDIA_MSM;EPU_POLICY_WHITE_HOUSE;EDUCATION;SOC_POINTSOFINTEREST;SOC_POINTSOFINTEREST_SCHOOL;PUBLIC_TRANSPORT;GENERAL_HEALTH;MEDICAL;WB_635_PUBLIC_HEALTH;WB_621_HEALTH_NUTRITION_AND_POPULATION;CRISISLEX_C06_WATER_SANITATION;TAX_FNCACT_EXECUTIVE;TAX_FNCACT_DIRECTOR;TAX_FNCACT_EXECUTIVE_DIRECTOR;WB_698_TRADE;WB_2670_JOBS;WB_1467_EDUCATION_FOR_ALL;WB_470_EDUCATION;WB_2131_EMPLOYABILITY_SKILLS_AND_JOBS;WB_1484_EDUCATION_SKILLS_DEVELOPMENT_AND_LABOR_MARKET;WB_1458_HEALTH_PROMOTION_AND_DISEASE_PREVENTION;WB_1462_WATER_SANITATION_AND_HYGIENE;UNGP_JOB_OPPORTUNITIES_EMPLOYMENT;ENV_OIL;USPEC_UNCERTAINTY1;TAX_POLITICAL_PARTY;TAX_POLITICAL_PARTY_REPUBLICANS;EPU_POLICY_CONGRESS;ENV_NATURALGAS;BAN;TAX_ETHNICITY_AMERICANS;TAX_WORLDLANGUAGES;TAX_WORLDLANGUAGES_ARBOR;TAX_FNCACT_WORKERS;TAX_FNCACT_WORKING_MEN;TAX_FNCACT_WOMEN;ECON_UNIONS;EPU_POLICY_REGULATORY;WB_168_ROADS_AND_HIGHWAYS;WB_1809_HIGHWAYS;WB_1803_TRANSPORT_INFRASTRUCTURE;TRAFFIC;WB_1429_ROAD_SAFETY;WB_790_TRANSPORT_AND_SUSTAINABLE_DEVELOPMENT;WB_784_TRAFFIC_AND_ROAD_SAFETY;WB_1808_TRANSPORT_SAFETY;EPU_ECONOMY;NATURAL_DISASTER;NATURAL_DISASTER_FLOODING;TAX_FNCACT_MARSHALL;ECON_INFLATION;WB_1104_MACROECONOMIC_VULNERABILITY_AND_DEBT;WB_442_INFLATION;EPU_CATS_MIGRATION_FEAR_FEAR;EPU_CATS_NATIONAL_SECURITY;EPU_POLICY_POLITICAL;TAX_ETHNICITY_CANADIAN;,['walmart inc'],"MANMADE_DISASTER_IMPLIED,MEDIA_CENSORSHIP,ENV_CLIMATECHANGE,TAX_ETHNICITY,ARMEDCONFLICT,GENERAL_GOVERNMENT,ALLIANCE,SCIENCE,EDUCATION,PUBLIC_TRANSPORT,GENERAL_HEALTH,MEDICAL,ENV_OIL,ENV_NATURALGAS,BAN,ECON_UNIONS,TRAFFIC,NATURAL_DISASTER"
1163,20230417121500,https://www.newstalkzb.co.nz/news/national/lawyer-tried-to-blackmail-client-s-ex-wife-into-divorce-settlement/,-5.36130536130536,TRIAL;TAX_FNCACT;TAX_FNCACT_LAWYER;TAX_FNCACT_LAWYERS;IMMIGRATION;WB_2670_JOBS;WB_2769_JOBS_STRATEGIES;WB_2837_IMMIGRATION;WB_2836_MIGRATION_POLICIES_AND_JOBS;EPU_CATS_MIGRATION_FEAR_MIGRATION;TAX_FNCACT_WOMAN;USPEC_POLITICS_GENERAL1;TAX_FNCACT_MAN;UNREST_BELLIGERENT;WB_678_DIGITAL_GOVERNMENT;WB_694_BROADCAST_AND_MEDIA;WB_133_INFORMATION_AND_COMMUNICATION_TECHNOLOGIES;MEDIA_MSM;LEGISLATION;EPU_POLICY;EPU_POLICY_LAW;ARREST;SOC_POINTSOFINTEREST;SOC_POINTSOFINTEREST_JAIL;SOC_EXPRESSREGRET;TAX_FNCACT_SUPERVISOR;TAX_FNCACT_MANAGER;TAX_FNCACT_EMPLOYEE;TAX_FNCACT_EMPLOYER;WB_2690_CATEGORIES_OF_EMPLOYMENT;WB_2689_JOBS_DIAGNOSTICS;WB_2704_EMPLOYER;CRISISLEX_C04_LOGISTICS_TRANSPORT;TAX_FNCACT_PRACTITIONER;UNGP_FORESTS_RIVERS_OCEANS;,['google'],"TRIAL,IMMIGRATION,LEGISLATION,ARREST"
1165,20230417121500,https://www.ksdk.com/article/news/nation-world/sudan-fighing-3rd-day/507-ccc75a1f-0ee0-4082-9bae-822003167afd,-4.92957746478873,ARMEDCONFLICT;KILL;PROTEST;MOVEMENT_GENERAL;TAX_FNCACT;TAX_FNCACT_ACTIVISTS;TAX_FNCACT_GENERALS;TAX_WORLDMAMMALS;TAX_WORLDMAMMALS_HUMAN;SELF_IDENTIFIED_HUMAN_RIGHTS;WB_2203_HUMAN_RIGHTS;WB_2432_FRAGILITY_CONFLICT_AND_VIOLENCE;UNGP_CRIME_VIOLENCE;HUMAN_RIGHTS_ABUSES;HUMAN_RIGHTS_ABUSES_HUMAN_RIGHTS_ABUSES;WB_2507_HUMAN_RIGHTS_ABUSES_AND_VIOLATIONS;CRISISLEX_T03_DEAD;MILITARY;CRISISLEX_CRISISLEXREC;CRISISLEX_T01_CAUTION_ADVICE;SOC_POINTSOFINTEREST;SOC_POINTSOFINTEREST_HEADQUARTERS;SHORTAGE;MANMADE_DISASTER;MANMADE_DISASTER_POWER_OUTAGES;POWER_OUTAGE;CRIME_LOOTING;TAX_FNCACT_WORKERS;GENERAL_HEALTH;MEDICAL;SOC_POINTSOFINTEREST_HOSPITAL;CRISISLEX_C03_WELLBEING_HEALTH;TAX_MILITARY_TITLE;TAX_MILITARY_TITLE_COMMANDER;TAX_FNCACT_COMMANDER;EPU_CATS_NATIONAL_SECURITY;WB_2433_CONFLICT_AND_VIOLENCE;WB_2449_PARAMILITARIES;WB_2445_NON_STATE_SECURITY_ACTORS;REBELLION;RAIL_INCIDENT;MANMADE_DISASTER_DERAILED;DEMOCRACY;UNGP_POLITICAL_FREEDOMS;CEASEFIRE;TAX_TERROR_GROUP;TAX_TERROR_GROUP_JANJAWEED;WB_2448_MILITIA;MEDIA_SOCIAL;TAX_FNCACT_AGGRESSOR;EXTREMISM;WOUND;CRISISLEX_T02_INJURED;TAX_FNCACT_DOCTOR;TAX_FNCACT_OFFICIAL;TAX_FNCACT_ADVISER;WB_286_TELECOMMUNICATIONS_AND_BROADBAND_ACCESS;WB_2120_SATELLITES;WB_2329_ACCESS_AND_CONNECTIVITY;WB_133_INFORMATION_AND_COMMUNICATION_TECHNOLOGIES;TAX_WEAPONS;TAX_WEAPONS_GUNS;TAX_WEAPONS_MACHINE_GUNS;TAX_WEAPONS_ARTILLERY;TAX_RELIGION;TAX_RELIGION_MUSLIM;TAX_ETHNICITY;TAX_ETHNICITY_MUSLIM;GEN_HOLIDAY;AID_HUMANITARIAN;ECON_DEVELOPMENTORGS;ECON_DEVELOPMENTORGS_WORLD_FOOD_PROGRAM;CRISISLEX_C04_LOGISTICS_TRANSPORT;TAX_FNCACT_EMPLOYEES;USPEC_POLITICS_GENERAL1;TAX_AIDGROUPS;TAX_AIDGROUPS_RED_CROSS;CRISISLEX_O02_RESPONSEAGENCIESATCRISIS;AFFECT;REFUGEES;EPU_CATS_MIGRATION_FEAR_MIGRATION;SOC_REFUGEECAMP;SOC_POINTSOFINTEREST_REFUGEE_CAMP;WB_2665_REFUGEE_RESETTLEMENT;WB_2470_PEACE_OPERATIONS_AND_CONFLICT_MANAGEMENT;WB_2480_POST_CONFLICT_RECONSTRUCTION;WB_2488_POPULATION_RESETTLEMENT;WB_2462_POLITICAL_VIOLENCE_AND_WAR;ECON_STOCKMARKET;EPU_CATS_MONETARY_POLICY;TAX_FNCACT_ENVOY;TAX_FNCACT_VENDOR;ACT_YIELD;TAX_FNCACT_TROOPS;CRISISLEX_C07_SAFETY;TAX_FNCACT_DIPLOMATS;TAX_FNCACT_SECRETARY;TAX_FNCACT_SECRETARY_OF_STATE;USPEC_POLICY1;EPU_POLICY;EPU_POLICY_POLICY;TAX_FNCACT_CHIEF;TAX_ETHNICITY_ARAB;NEGOTIATIONS;WB_696_PUBLIC_SECTOR_MANAGEMENT;WB_840_JUSTICE;WB_2473_DIPLOMACY_AND_NEGOTIATIONS;WB_939_NEGOTIATION;WB_936_ALTERNATIVE_DISPUTE_RESOLUTION;WB_843_DISPUTE_RESOLUTION;WB_2471_PEACEKEEPING;GENERAL_GOVERNMENT;EPU_POLICY_GOVERNMENT;EPU_POLICY_POLITICAL;SLFID_DICTATORSHIP;TAX_FNCACT_LEADER;,['twitter inc'],"ARMEDCONFLICT,KILL,PROTEST,MOVEMENT_GENERAL,SELF_IDENTIFIED_HUMAN_RIGHTS,MILITARY,SHORTAGE,MANMADE_DISASTER,POWER_OUTAGE,GENERAL_HEALTH,MEDICAL,REBELLION,RAIL_INCIDENT,DEMOCRACY,CEASEFIRE,TAX_TERROR_GROUP,EXTREMISM,WOUND,TAX_WEAPONS,TAX_ETHNICITY,GEN_HOLIDAY,REFUGEES,ECON_STOCKMARKET,NEGOTIATIONS,GENERAL_GOVERNMENT,SLFID_DICTATORSHIP"
1167,20230417121500,https://www.floridastatesman.com/news/273753912/france-india-to-start-orion-military-exercise-today,0.721153846153846,MILITARY;SOC_POINTSOFINTEREST;SOC_POINTSOFINTEREST_AIR_FORCE_BASE;TAX_ETHNICITY;TAX_ETHNICITY_FRENCH;TAX_WORLDLANGUAGES;TAX_WORLDLANGUAGES_FRENCH;MEDIA_SOCIAL;TAX_FNCACT;TAX_FNCACT_AMBASSADOR;TAX_FNCACT_WARRIORS;WB_2745_JOB_QUALITY_AND_LABOR_MARKET_PERFORMANCE;WB_2670_JOBS;WB_2689_JOBS_DIAGNOSTICS;WB_2748_EMPLOYMENT;IDEOLOGY;TAX_FNCACT_OFFICIALS;TAX_ETHNICITY_INDIAN;ARMEDCONFLICT;UNGP_FORESTS_RIVERS_OCEANS;TAX_FNCACT_TROOPS;TAX_WORLDMAMMALS;TAX_WORLDMAMMALS_DRILL;TAX_WORLDMAMMALS_DRILLS;TAX_ETHNICITY_AMERICAN;TAX_ETHNICITY_ASIAN;,['twitter inc'],"MILITARY,TAX_ETHNICITY,ARMEDCONFLICT"
1181,20230417121500,https://www.thejakartapost.com/indonesia/2023/04/17/activists-applaud-clemency-for-death-row-drug-convict-merri-utami.html,-4.6875,LEADER;TAX_FNCACT;TAX_FNCACT_PRESIDENT;USPEC_POLITICS_GENERAL1;DRUG_TRADE;WB_1331_HEALTH_TECHNOLOGIES;WB_2453_ORGANIZED_CRIME;WB_1350_PHARMACEUTICALS;WB_2433_CONFLICT_AND_VIOLENCE;WB_621_HEALTH_NUTRITION_AND_POPULATION;WB_2432_FRAGILITY_CONFLICT_AND_VIOLENCE;WB_2456_DRUGS_AND_NARCOTICS;CRIME_CARTELS;CRISISLEX_CRISISLEXREC;CRISISLEX_T03_DEAD;DEATH_PENALTY;TRIAL;SOC_POINTSOFINTEREST;SOC_POINTSOFINTEREST_PRISON;WB_2495_DETENTION_PRISON_AND_CORRECTIONS_REFORM;WB_2470_PEACE_OPERATIONS_AND_CONFLICT_MANAGEMENT;WB_2490_NATIONAL_PROTECTION_AND_SECURITY;TAX_FNCACT_LAWYERS;PROTEST;MOVEMENT_GENERAL;TAX_FNCACT_ACTIVISTS;CRISISLEX_T11_UPDATESSYMPATHY;WB_696_PUBLIC_SECTOR_MANAGEMENT;WB_840_JUSTICE;WB_942_ACCESS_TO_JUSTICE;MEDIA_MSM;GENERAL_GOVERNMENT;EPU_POLICY;EPU_POLICY_GOVERNMENT;SMUGGLING;,['google'],"DRUG_TRADE,CRIME_CARTELS,DEATH_PENALTY,TRIAL,PROTEST,MOVEMENT_GENERAL,GENERAL_GOVERNMENT,SMUGGLING"
1211,20230417121500,https://www.bryantimes.com/news/entertainment/offset-gets-full-back-tattoo-of-takeoff-in-memory-of-his-late-cousin/article_65f94c5e-7512-5caa-8449-0bd6af821d4f.html,0.506329113924051,KILL;CRISISLEX_CRISISLEXREC;CRISISLEX_T02_INJURED;CRISISLEX_T03_DEAD;AFFECT;WB_678_DIGITAL_GOVERNMENT;WB_694_BROADCAST_AND_MEDIA;WB_133_INFORMATION_AND_COMMUNICATION_TECHNOLOGIES;MEDIA_SOCIAL;WB_652_ICT_APPLICATIONS;WB_662_SOCIAL_MEDIA;WB_658_ENTERPRISE_APPLICATIONS;SECURITY_SERVICES;TAX_FNCACT;TAX_FNCACT_POLICE;CRISISLEX_C07_SAFETY;ARREST;SOC_GENERALCRIME;TAX_MILITARY_TITLE;TAX_MILITARY_TITLE_OFFICERS;TAX_FNCACT_OFFICERS;TRIAL;SOC_POINTSOFINTEREST;SOC_POINTSOFINTEREST_JAIL;WB_2024_ANTI_CORRUPTION_AUTHORITIES;WB_696_PUBLIC_SECTOR_MANAGEMENT;WB_840_JUSTICE;WB_2025_INVESTIGATION;WB_831_GOVERNANCE;WB_832_ANTI_CORRUPTION;WB_1014_CRIMINAL_JUSTICE;,['instagram'],"KILL,SECURITY_SERVICES,ARREST,SOC_GENERALCRIME,TRIAL"
1214,20230417121500,https://www.hellomagazine.com/film/490244/love-is-blind-reunion-when-can-you-watch-after-netflix-delay/,0.252525252525252,CRISISLEX_CRISISLEXREC;MEDIA_SOCIAL;CRISISLEX_T11_UPDATESSYMPATHY;DELAY;USPEC_UNCERTAINTY1;CRISISLEX_C04_LOGISTICS_TRANSPORT;,"['twitter inc', 'netflix inc']",DELAY
1254,20230417121500,https://www.iol.co.za/technology/techsperts/android-malware-infects-60-google-play-apps-with-100-million-downloads-4f391638-2eaf-436a-a15e-f06086c4fbb7,-2.80112044817927,CYBER_ATTACK;CORRUPTION;WB_2019_ANTI_CORRUPTION_LEGISLATION;WB_696_PUBLIC_SECTOR_MANAGEMENT;WB_831_GOVERNANCE;WB_832_ANTI_CORRUPTION;WB_2020_BRIBERY_FRAUD_AND_COLLUSION;WB_678_DIGITAL_GOVERNMENT;WB_2944_SERVERS;WB_671_STORAGE_MANAGEMENT;WB_667_ICT_INFRASTRUCTURE;WB_672_NETWORK_MANAGEMENT;WB_133_INFORMATION_AND_COMMUNICATION_TECHNOLOGIES;SCIENCE;KILL;TAX_FNCACT;TAX_FNCACT_VICTIM;UNREST_BELLIGERENT;,"['google', 'mcafee']","CYBER_ATTACK,CORRUPTION,SCIENCE,KILL"
1265,20230417121500,https://www.news-medical.net/news/20230417/Study-highlights-the-importance-of-bivalent-mRNA-booster-vaccination-in-populations-at-high-risk-of-severe-COVID-19.aspx,0.0,TAX_DISEASE;TAX_DISEASE_INFECTIOUS;GENERAL_HEALTH;TAX_DISEASE_DISEASES;WB_1406_DISEASES;WB_621_HEALTH_NUTRITION_AND_POPULATION;UNGP_HEALTHCARE;WB_1415_COMMUNICABLE_DISEASE;SCIENCE;MEDICAL;WB_1305_HEALTH_SERVICES_DELIVERY;TAX_FNCACT;TAX_FNCACT_MESSENGER;HEALTH_VACCINATION;WB_642_CHILD_HEALTH;WB_1459_IMMUNIZATIONS;WB_639_REPRODUCTIVE_MATERNAL_AND_CHILD_HEALTH;TAX_DISEASE_CORONAVIRUS;TAX_DISEASE_DISEASE;TAX_DISEASE_COVID-19;TAX_DISEASE_SYNDROME;TAX_DISEASE_SEVERE_ACUTE_RESPIRATORY_SYNDROME;KILL;CRISISLEX_CRISISLEXREC;WB_678_DIGITAL_GOVERNMENT;WB_670_ICT_SECURITY;WB_2372_AUTHENTICATION_AND_AUTHORIZATION;WB_133_INFORMATION_AND_COMMUNICATION_TECHNOLOGIES;SHORTAGE;WB_667_ICT_INFRASTRUCTURE;WB_669_SOFTWARE_INFRASTRUCTURE;WB_2945_DATABASE;TAX_DISEASE_INFECTION;WB_635_PUBLIC_HEALTH;TAX_FNCACT_OFFICIALS;AFFECT;,['pfizer inc'],"TAX_DISEASE,GENERAL_HEALTH,SCIENCE,MEDICAL,HEALTH_VACCINATION,KILL,SHORTAGE"
