,Unnamed: 0,DATE,DocumentIdentifier,V2Tone,Themes,Organizations,FinalThemes,dates
1168,10347,20230417110000,https://newsbusters.org/blogs/business/joseph-vazquez/2022/12/06/propaganda-czar-soros-bankrolls-253-groups-influence,-2.39912758996728,TAX_FNCACT;TAX_FNCACT_EXECUTIVE;TAX_FNCACT_LEFTIST;WB_678_DIGITAL_GOVERNMENT;WB_694_BROADCAST_AND_MEDIA;WB_133_INFORMATION_AND_COMMUNICATION_TECHNOLOGIES;PROTEST;MOVEMENT_GENERAL;TAX_FNCACT_ACTIVIST;GENERAL_PUBLIC_OPINION;MEDIA_MSM;WB_2024_ANTI_CORRUPTION_AUTHORITIES;WB_696_PUBLIC_SECTOR_MANAGEMENT;WB_840_JUSTICE;WB_2025_INVESTIGATION;WB_831_GOVERNANCE;WB_832_ANTI_CORRUPTION;WB_1014_CRIMINAL_JUSTICE;TAX_FNCACT_PHILANTHROPIST;EXTREMISM;SECURITY_SERVICES;TAX_FNCACT_POLICE;CRISISLEX_C07_SAFETY;UNGP_FORESTS_RIVERS_OCEANS;TERROR;LGBT;EPU_ECONOMY_HISTORIC;USPEC_POLITICS_GENERAL1;PROPAGANDA;LEADER;TAX_FNCACT_POLITICIANS;USPEC_POLICY1;EPU_POLICY;EPU_POLICY_POLICYMAKERS;TAX_FNCACT_LEADERS;TAX_FNCACT_BUSINESS_LEADERS;TAX_FNCACT_ACTIVISTS;EPU_POLICY_WHITE_HOUSE;WB_2936_GOLD;WB_507_ENERGY_AND_EXTRACTIVES;WB_895_MINING_SYSTEMS;WB_1699_METAL_ORE_MINING;WB_1305_HEALTH_SERVICES_DELIVERY;WB_1400_HEALTH_REFERRAL_SYSTEMS;WB_1397_HEALTH_FACILITY_MANAGEMENT;WB_621_HEALTH_NUTRITION_AND_POPULATION;TAX_FNCACT_LEADER;MEDIA_SOCIAL;IDEOLOGY;TAX_FNCACT_CHILDREN;TAX_ETHNICITY;TAX_ETHNICITY_RUSSIAN;TAX_WORLDLANGUAGES;TAX_WORLDLANGUAGES_RUSSIAN;TAX_ETHNICITY_PORTUGUESE;TAX_WORLDLANGUAGES_PORTUGUESE;TAX_ETHNICITY_ENGLISH;TAX_WORLDLANGUAGES_ENGLISH;MEDIA_CENSORSHIP;UNGP_POLITICAL_FREEDOMS;DEMOCRACY;EPU_POLICY_REFORM;JUSTICE;GENERAL_GOVERNMENT;EPU_POLICY_GOVERNMENT;ARMEDCONFLICT;EPU_POLICY_CONGRESS;ECON_TAXATION;EPU_POLICY_TAX;EPU_CATS_TAXES;TAX_FNCACT_REPRESENTATIVE;TAX_FNCACT_REPORTER;TAX_POLITICAL_PARTY;TAX_POLITICAL_PARTY_REPUBLICANS;IMMIGRATION;WB_2670_JOBS;WB_2769_JOBS_STRATEGIES;WB_2837_IMMIGRATION;WB_2836_MIGRATION_POLICIES_AND_JOBS;EPU_CATS_MIGRATION_FEAR_MIGRATION;,"['instagram', 'facebook inc']","PROTEST,MOVEMENT_GENERAL,EXTREMISM,SECURITY_SERVICES,TERROR,LGBT,PROPAGANDA,TAX_ETHNICITY,MEDIA_CENSORSHIP,DEMOCRACY,GENERAL_GOVERNMENT,ARMEDCONFLICT,ECON_TAXATION,IMMIGRATION",2023-04-17 11:00:00
1169,10358,20230417110000,https://www.news24.com/life/arts-and-entertainment/music/gallery-counting-give-flawless-performance-in-cape-town-20230417,-2.75423728813559,TAX_ETHNICITY;TAX_ETHNICITY_AMERICAN;TAX_WORLDBIRDS;TAX_WORLDBIRDS_CROWS;TAX_FNCACT;TAX_FNCACT_GUITARIST;TAX_FNCACT_DRUMMER;TAX_WORLDFISH;TAX_WORLDFISH_BASS;MEDIA_SOCIAL;,['twitter inc'],TAX_ETHNICITY,2023-04-17 11:00:00
1170,10368,20230417110000,https://www.fool.com/investing/2023/04/17/3-reasons-andy-jassys-shareholder-letter-is-propel/,0.0694444444444446,ECON_STOCKMARKET;TAX_FNCACT;TAX_FNCACT_CEO;EPU_ECONOMY_HISTORIC;GENERAL_HEALTH;HEALTH_PANDEMIC;WB_635_PUBLIC_HEALTH;WB_2165_HEALTH_EMERGENCIES;WB_2166_HEALTH_EMERGENCY_PREPAREDNESS_AND_DISASTER_RESPONSE;WB_621_HEALTH_NUTRITION_AND_POPULATION;WB_2167_PANDEMICS;UNGP_HEALTHCARE;ECON_INFLATION;TAX_ECON_PRICE;TAX_ETHNICITY;TAX_ETHNICITY_AMERICAN;TAX_WORLDMAMMALS;TAX_WORLDMAMMALS_HUMAN;EPU_CATS_MIGRATION_FEAR_FEAR;TAX_FNCACT_BARD;USPEC_UNCERTAINTY1;MANMADE_DISASTER_IMPLIED;PUBLIC_TRANSPORT;MEDIA_SOCIAL;WB_678_DIGITAL_GOVERNMENT;WB_667_ICT_INFRASTRUCTURE;WB_669_SOFTWARE_INFRASTRUCTURE;WB_2945_DATABASE;WB_133_INFORMATION_AND_COMMUNICATION_TECHNOLOGIES;ECON_ENTREPRENEURSHIP;USPEC_POLICY1;EPU_POLICY;EPU_POLICY_SPENDING;EPU_UNCERTAINTY;EPU_ECONOMY;UNGP_FORESTS_RIVERS_OCEANS;WB_674_SHARED_INFRASTRUCTURE;WB_676_CLOUD_COMPUTING;EPU_CATS_MIGRATION_FEAR_MIGRATION;WB_2299_PIPELINES;WB_539_OIL_AND_GAS_POLICY_STRATEGY_AND_INSTITUTIONS;WB_507_ENERGY_AND_EXTRACTIVES;WB_548_PPP_IN_OIL_AND_GAS;CRISISLEX_CRISISLEXREC;MEDICAL;WB_286_TELECOMMUNICATIONS_AND_BROADBAND_ACCESS;WB_2120_SATELLITES;WB_2329_ACCESS_AND_CONNECTIVITY;CRISISLEX_T11_UPDATESSYMPATHY;,"['amazon web services', 'microsoft corp']","ECON_STOCKMARKET,GENERAL_HEALTH,HEALTH_PANDEMIC,TAX_ETHNICITY,MANMADE_DISASTER_IMPLIED,PUBLIC_TRANSPORT,ECON_ENTREPRENEURSHIP,MEDICAL",2023-04-17 11:00:00
1171,10381,20230417110000,https://www.tickerreport.com/banking-finance/10430333/whirlpool-co-nysewhr-stock-holdings-increased-by-aia-group-ltd.html,1.08267716535433,ECON_STOCKMARKET;EPU_CATS_REGULATION;EPU_CATS_FINANCIAL_REGULATION;TAX_ETHNICITY;TAX_ETHNICITY_ACADIAN;TAX_WORLDLANGUAGES;TAX_WORLDLANGUAGES_ACADIAN;WB_439_MACROECONOMIC_AND_STRUCTURAL_POLICIES;WB_829_FISCAL_DECENTRALIZATION;WB_874_LOCAL_FINANCE;WB_877_ASSET_MANAGEMENT;WB_445_FISCAL_POLICY;EDUCATION;SOC_POINTSOFINTEREST;SOC_POINTSOFINTEREST_SCHOOL;TAX_FNCACT;TAX_FNCACT_INSIDERS;TAX_ECON_PRICE;LEADER;TAX_FNCACT_PRESIDENT;USPEC_POLITICS_GENERAL1;TAX_FNCACT_VICE_PRESIDENT;TAX_FNCACT_ANALYST;TAX_FNCACT_ANALYSTS;EPU_ECONOMY_HISTORIC;WB_1921_PRIVATE_SECTOR_DEVELOPMENT;WB_346_COMPETITIVE_INDUSTRIES;WB_818_INDUSTRY_POLICY_AND_REAL_SECTORS;WB_1281_MANUFACTURING;,"['jpmorgan chase & co', 'whirlpool corp', 'goldman sachs group inc', 'group nine media', 'whirlpool corp']","ECON_STOCKMARKET,TAX_ETHNICITY,EDUCATION",2023-04-17 11:00:00
1172,10390,20230417110000,https://news.yahoo.com/whos-dominion-v-fox-news-100015342.html,-2.75614140203715,TAX_WORLDMAMMALS;TAX_WORLDMAMMALS_FOX;TAX_MILITARY_TITLE;TAX_MILITARY_TITLE_OFFICERS;TAX_FNCACT;TAX_FNCACT_OFFICERS;WB_696_PUBLIC_SECTOR_MANAGEMENT;WB_831_GOVERNANCE;WB_838_PUBLIC_ACCOUNTABILITY_MECHANISMS;TAX_FNCACT_CHIEF;TAX_MILITARY_TITLE_OFFICER;TAX_FNCACT_OFFICER;USPEC_POLICY1;EPU_POLICY;EPU_POLICY_POLICY;LEADER;TAX_FNCACT_PRESIDENT;USPEC_POLITICS_GENERAL1;TAX_FNCACT_VICE_PRESIDENT;TAX_FNCACT_SENIOR_VICE_PRESIDENT;TAX_FNCACT_LEADERS;EPU_POLICY_WHITE_HOUSE;ELECTION;CORRUPTION;WB_2019_ANTI_CORRUPTION_LEGISLATION;WB_832_ANTI_CORRUPTION;WB_2020_BRIBERY_FRAUD_AND_COLLUSION;ELECTION_FRAUD;UNREST_BELLIGERENT;TAX_FNCACT_SPEAKER;TAX_FNCACT_BOARD_MEMBER;CRISISLEX_T11_UPDATESSYMPATHY;EPU_ECONOMY_HISTORIC;TAX_FNCACT_CEO;TRIAL;TAX_FNCACT_EXECUTIVES;WB_678_DIGITAL_GOVERNMENT;WB_694_BROADCAST_AND_MEDIA;WB_133_INFORMATION_AND_COMMUNICATION_TECHNOLOGIES;UNGP_FORESTS_RIVERS_OCEANS;TAX_FNCACT_EXECUTIVE;TAX_FNCACT_EDITOR;TAX_FNCACT_REPRESENTATIVE;TAX_WORLDLANGUAGES;TAX_WORLDLANGUAGES_PIRRO;MANMADE_DISASTER_IMPLIED;TAX_FNCACT_EXECUTIVE_VICE_PRESIDENT;TAX_FNCACT_MANAGING_EDITOR;TAX_FNCACT_PRODUCER;TAX_MILITARY_TITLE_CHIEF_OF_STAFF;TAX_FNCACT_CHIEF_OF_STAFF;EPU_CATS_MIGRATION_FEAR_FEAR;MEDIA_MSM;WB_840_JUSTICE;TAX_FNCACT_JUDGE;TAX_FNCACT_WOMAN;KILL;CRISISLEX_T03_DEAD;TAX_WORLDMAMMALS_HUMAN;EPU_POLICY_POLITICAL;TAX_FNCACT_CORRESPONDENT;MEDIA_SOCIAL;WB_652_ICT_APPLICATIONS;WB_662_SOCIAL_MEDIA;WB_658_ENTERPRISE_APPLICATIONS;TAX_FNCACT_EMPLOYEES;TAX_FNCACT_EMPLOYEE;TAX_FNCACT_LAWYERS;TAX_FNCACT_ATTORNEYS;,['twitter inc'],"ELECTION,CORRUPTION,ELECTION_FRAUD,TRIAL,MANMADE_DISASTER_IMPLIED,KILL",2023-04-17 11:00:00
1173,10395,20230417110000,https://isp.netscape.com/pf/story/0001/20230417/88ec4a711a59536fa2a757b21afea560,2.9512697323267,TAX_FNCACT;TAX_FNCACT_VOLUNTEERS;TAX_ETHNICITY;TAX_ETHNICITY_AMERICANS;CRISISLEX_CRISISLEXREC;TAX_FNCACT_VOLUNTEER;AFFECT;POVERTY;CRISISLEX_C05_NEED_OF_SHELTERS;TAX_DISEASE;TAX_DISEASE_HIV;TAX_DISEASE_COMA;TAX_DISEASE_COVID;CRISISLEX_T11_UPDATESSYMPATHY;MANMADE_DISASTER_IMPLIED;EDUCATION;SOC_POINTSOFINTEREST;SOC_POINTSOFINTEREST_UNIVERSITY;EPU_POLICY;EPU_POLICY_POLITICAL;SCIENCE;WB_1606_SCHOLARSHIPS;WB_1608_CASH_TRANSFERS;WB_1466_SOCIAL_ASSISTANCE;WB_1603_FEE_WAIVERS;WB_697_SOCIAL_PROTECTION_AND_LABOR;SOC_POINTSOFINTEREST_COLLEGE;LEGISLATION;EPU_POLICY_LAW;SOC_POINTSOFINTEREST_SCHOOL;TAX_FNCACT_STUDENTS;SOC_POINTSOFINTEREST_SCHOOLS;WB_1467_EDUCATION_FOR_ALL;WB_470_EDUCATION;WB_2131_EMPLOYABILITY_SKILLS_AND_JOBS;WB_1484_EDUCATION_SKILLS_DEVELOPMENT_AND_LABOR_MARKET;EPU_CATS_MIGRATION_FEAR_FEAR;TAX_FNCACT_WOMEN;UNGP_GENDER_EQUALITY;WB_2670_JOBS;WB_2815_SKILLS_AND_EDUCATION;WB_2769_JOBS_STRATEGIES;WB_2817_TRAINING_PROGRAMS;LGBT;UNGP_FORESTS_RIVERS_OCEANS;MEDIA_SOCIAL;TAX_DISEASE_TRAUMA;CRISISLEX_C07_SAFETY;WB_678_DIGITAL_GOVERNMENT;WB_694_BROADCAST_AND_MEDIA;WB_133_INFORMATION_AND_COMMUNICATION_TECHNOLOGIES;WB_652_ICT_APPLICATIONS;WB_662_SOCIAL_MEDIA;WB_658_ENTERPRISE_APPLICATIONS;MOVEMENT_GENERAL;RECRUITMENT;WB_1609_FOOD_AND_IN_KIND_TRANSFERS;WB_1618_FOOD_DISTRIBUTION;TAX_FNCACT_CHILDREN;EPU_ECONOMY_HISTORIC;TAX_RELIGION;TAX_RELIGION_CHURCHES;TAX_FNCACT_PSYCHOLOGIST;TAX_FNCACT_GARDENER;TAX_DISEASE_CANCER;WB_1406_DISEASES;WB_1431_CANCER;WB_621_HEALTH_NUTRITION_AND_POPULATION;WB_1427_NON_COMMUNICABLE_DISEASE_AND_INJURY;TAX_DISEASE_BREAST_CANCER;WB_137_WATER;NATURAL_DISASTER;NATURAL_DISASTER_NATURAL_DISASTERS;MEDIA_MSM;,['facebook inc'],"TAX_ETHNICITY,POVERTY,TAX_DISEASE,MANMADE_DISASTER_IMPLIED,EDUCATION,SCIENCE,LEGISLATION,LGBT,MOVEMENT_GENERAL,NATURAL_DISASTER",2023-04-17 11:00:00
1174,10421,20230417110000,https://www.observertoday.com/life/community-news/2023/04/coming-up-386/,2.3728813559322,TAX_FNCACT;TAX_FNCACT_CHILDREN;EDUCATION;,"['google', 'oracle corp']",EDUCATION,2023-04-17 11:00:00
1175,10430,20230417110000,https://paperpk.com/company/institute-of-modern-science-and-arts_34451,8.21917808219178,SCIENCE;WB_2670_JOBS;WB_1467_EDUCATION_FOR_ALL;WB_470_EDUCATION;WB_2131_EMPLOYABILITY_SKILLS_AND_JOBS;WB_1484_EDUCATION_SKILLS_DEVELOPMENT_AND_LABOR_MARKET;MEDIA_MSM;,['express scripts holding co'],SCIENCE,2023-04-17 11:00:00
1176,10437,20230417110000,https://www.dailypost.co.uk/news/north-wales-news/body-found-sea-welsh-port-26712971,-3.06513409961686,UNGP_FORESTS_RIVERS_OCEANS;AFFECT;TAX_FNCACT;TAX_FNCACT_MAN;SECURITY_SERVICES;TAX_FNCACT_POLICE;CRISISLEX_C07_SAFETY;WB_135_TRANSPORT;WB_1803_TRANSPORT_INFRASTRUCTURE;WB_167_PORTS;TAX_FNCACT_SPECIALIST;CRISISLEX_CRISISLEXREC;GENERAL_HEALTH;MEDICAL;SOC_POINTSOFINTEREST;SOC_POINTSOFINTEREST_HOSPITAL;CRISISLEX_C03_WELLBEING_HEALTH;CRISISLEX_T03_DEAD;WB_137_WATER;TAX_MILITARY_TITLE;TAX_MILITARY_TITLE_OFFICERS;TAX_FNCACT_OFFICERS;TAX_FNCACT_CORONER;MEDIA_SOCIAL;TAX_FNCACT_VOLUNTEERS;MARITIME_INCIDENT;MARITIME;MANMADE_DISASTER_IMPLIED;DRONES;TAX_WORLDMAMMALS;TAX_WORLDMAMMALS_DOG;,['facebook inc'],"SECURITY_SERVICES,GENERAL_HEALTH,MEDICAL,MARITIME_INCIDENT,MARITIME,MANMADE_DISASTER_IMPLIED",2023-04-17 11:00:00
1177,10438,20230417110000,https://www.mirror.co.uk/money/expert-warns-washing-machine-mistake-29727857,0.180831826401447,TAX_ECON_PRICE;ECON_COST_OF_LIVING;TAX_FNCACT;TAX_FNCACT_WOMAN;ECON_STOCKMARKET;TAX_FNCACT_MANAGER;CRISISLEX_T04_INFRASTRUCTURE;UNGP_FORESTS_RIVERS_OCEANS;,['express scripts holding co'],"ECON_COST_OF_LIVING,ECON_STOCKMARKET",2023-04-17 11:00:00
1178,10439,20230417110000,https://www.dailymail.co.uk/tvshowbiz/article-11980947/Britains-Got-Talents-Malakai-Bayoh-13-shares-shock-receiving-Simon-Cowells-Golden-Buzzer.html,4.53074433656958,TAX_FNCACT;TAX_FNCACT_SINGER;WB_1160_SHOCKS_AND_VULNERABILITY;WB_695_POVERTY;TAX_FNCACT_JUDGES;EDUCATION;SOC_POINTSOFINTEREST;SOC_POINTSOFINTEREST_SCHOOL;USPEC_POLITICS_GENERAL1;MEDIA_SOCIAL;TAX_FNCACT_KING;CRISISLEX_T11_UPDATESSYMPATHY;TAX_FNCACT_QUEEN;,['twitter inc'],EDUCATION,2023-04-17 11:00:00
1179,10449,20230417110000,https://www.watoday.com.au/world/europe/russians-brag-that-only-1-per-cent-of-fake-social-media-profiles-are-caught-leak-shows-20230417-p5d0wg.html,-1.08548168249661,GENERAL_GOVERNMENT;EPU_POLICY;EPU_POLICY_GOVERNMENT;ACT_MAKESTATEMENT;TAX_ETHNICITY;TAX_ETHNICITY_RUSSIAN;TAX_WORLDLANGUAGES;TAX_WORLDLANGUAGES_RUSSIAN;MEDIA_SOCIAL;CYBER_ATTACK;USPEC_POLICY1;EPU_POLICY_SPENDING;WB_678_DIGITAL_GOVERNMENT;WB_694_BROADCAST_AND_MEDIA;WB_133_INFORMATION_AND_COMMUNICATION_TECHNOLOGIES;WB_652_ICT_APPLICATIONS;WB_662_SOCIAL_MEDIA;WB_658_ENTERPRISE_APPLICATIONS;MANMADE_DISASTER_IMPLIED;TAX_WORLDLANGUAGES_RUSSIA;ELECTION;PROPAGANDA;EPU_CATS_MIGRATION_FEAR_FEAR;TAX_ETHNICITY_CHINESE;TAX_WORLDLANGUAGES_CHINESE;BAN;USPEC_POLITICS_GENERAL1;EPU_POLICY_CONGRESS;TAX_FNCACT;TAX_FNCACT_CHIEF;TAX_FNCACT_CHIEFS;TAX_FNCACT_CHIEFS_OF_STAFF;TAX_ETHNICITY_AMERICAN;UNGP_FORESTS_RIVERS_OCEANS;SANCTIONS;MEDIA_CENSORSHIP;WB_667_ICT_INFRASTRUCTURE;WB_669_SOFTWARE_INFRASTRUCTURE;WB_2945_DATABASE;TAX_ETHNICITY_UKRAINIANS;TAX_WORLDLANGUAGES_UKRAINIANS;USPEC_UNCERTAINTY1;TAX_FNCACT_EMPLOYEES;TAX_ETHNICITY_RUSSIANS;TAX_WORLDLANGUAGES_RUSSIANS;TAX_FNCACT_OFFICIALS;GENERAL_HEALTH;HEALTH_VACCINATION;WB_642_CHILD_HEALTH;WB_1459_IMMUNIZATIONS;WB_621_HEALTH_NUTRITION_AND_POPULATION;WB_639_REPRODUCTIVE_MATERNAL_AND_CHILD_HEALTH;UNGP_HEALTHCARE;TAX_ETHNICITY_UKRAINIAN;TAX_WORLDLANGUAGES_UKRAINIAN;AFFECT;REFUGEES;CRISISLEX_C07_SAFETY;SECURITY_SERVICES;WB_696_PUBLIC_SECTOR_MANAGEMENT;WB_840_JUSTICE;WB_1934_CIVILLIAN_POLICE_AND_SECURITY_SERVICES;WB_1014_CRIMINAL_JUSTICE;RECRUITMENT;TAX_FNCACT_SPY;TAX_FNCACT_WARRIORS;ARMEDCONFLICT;EPU_CATS_NATIONAL_SECURITY;,"['google', 'twitter inc']","GENERAL_GOVERNMENT,TAX_ETHNICITY,CYBER_ATTACK,MANMADE_DISASTER_IMPLIED,ELECTION,PROPAGANDA,BAN,SANCTIONS,MEDIA_CENSORSHIP,GENERAL_HEALTH,HEALTH_VACCINATION,REFUGEES,SECURITY_SERVICES,ARMEDCONFLICT",2023-04-17 11:00:00
1180,10461,20230417110000,https://wtop.com/lifestyle/2023/04/house-where-king-planned-alabama-marches-moving-to-michigan/,-0.749464668094219,TAX_FNCACT;TAX_FNCACT_KING;SELF_IDENTIFIED_HUMAN_RIGHTS;UNGP_POLITICAL_FREEDOMS;TAX_FNCACT_LEADERS;TAX_ETHNICITY;TAX_ETHNICITY_BLACK;MOVEMENT_GENERAL;MOVEMENT_SOCIAL;MOVEMENT_OTHER;UNGP_FORESTS_RIVERS_OCEANS;TAX_FNCACT_DENTIST;DISCRIMINATION;DISCRIMINATION_RACE;DISCRIMINATION_RACE_RACIST;TAX_WORLDBIRDS;TAX_WORLDBIRDS_CROW;LEGISLATION;LEADER;TAX_FNCACT_PRESIDENT;USPEC_POLITICS_GENERAL1;CRISISLEX_T11_UPDATESSYMPATHY;TAX_ECON_PRICE;TAX_ETHNICITY_AMERICAN;TAX_FNCACT_INDUSTRIALIST;EPU_POLICY;EPU_POLICY_LAW;PUBLIC_TRANSPORT;TAX_FNCACT_MAN;KILL;ASSASSINATION;TAX_FNCACT_CHIEF;TAX_FNCACT_EXECUTIVE;TAX_FNCACT_CHIEF_EXECUTIVE;EDUCATION;WB_470_EDUCATION;EPU_ECONOMY;EPU_ECONOMY_HISTORIC;TAX_WORLDLANGUAGES;TAX_WORLDLANGUAGES_ALABAMA;TAX_FNCACT_TROOPER;PROTEST;ELECTION;SECURITY_SERVICES;TAX_FNCACT_POLICE;CRISISLEX_C07_SAFETY;MARITIME;MEDIA_MSM;TAX_ETHNICITY_AMERICANS;TAX_FNCACT_HISTORIAN;TAX_FNCACT_CHILDREN;DEMOCRACY;EPU_CATS_REGULATION;WB_678_DIGITAL_GOVERNMENT;WB_694_BROADCAST_AND_MEDIA;WB_133_INFORMATION_AND_COMMUNICATION_TECHNOLOGIES;,['ford motor co'],"SELF_IDENTIFIED_HUMAN_RIGHTS,TAX_ETHNICITY,MOVEMENT_GENERAL,MOVEMENT_SOCIAL,MOVEMENT_OTHER,DISCRIMINATION,LEGISLATION,PUBLIC_TRANSPORT,KILL,ASSASSINATION,EDUCATION,PROTEST,ELECTION,SECURITY_SERVICES,MARITIME,DEMOCRACY",2023-04-17 11:00:00
1181,10469,20230417110000,https://www.datacollectiononline.com/doc/scanbot-sdk-s-new-web-barcode-scanner-demo-lets-you-scan-barcodes-from-your-browser-0001,3.57142857142857,WB_678_DIGITAL_GOVERNMENT;WB_2943_SWITCHES;WB_667_ICT_INFRASTRUCTURE;WB_672_NETWORK_MANAGEMENT;WB_133_INFORMATION_AND_COMMUNICATION_TECHNOLOGIES;TAX_FNCACT;TAX_FNCACT_CEO;TRAFFIC;,['google'],TRAFFIC,2023-04-17 11:00:00
1182,10478,20230417110000,https://www.rte.ie/lifestyle/living/2023/0417/1377410-cecelia-ahern-on-aura-migraines-empathy-and-the-writing-process/,1.59680638722555,TAX_FNCACT;TAX_FNCACT_AUTHOR;TAX_FNCACT_SCREENWRITER;TAX_WORLDARACHNIDS;TAX_WORLDARACHNIDS_TICK;TAX_FNCACT_STORYTELLER;WB_1467_EDUCATION_FOR_ALL;WB_470_EDUCATION;WB_2131_EMPLOYABILITY_SKILLS_AND_JOBS;WB_1484_EDUCATION_SKILLS_DEVELOPMENT_AND_LABOR_MARKET;WB_2670_JOBS;WB_696_PUBLIC_SECTOR_MANAGEMENT;WB_2048_COMPENSATION_CAREERS_AND_INCENTIVES;WB_723_PUBLIC_ADMINISTRATION;WB_724_HUMAN_RESOURCES_FOR_PUBLIC_SECTOR;MEDIA_MSM;TAX_FNCACT_WRITER;AFFECT;UNGP_FORESTS_RIVERS_OCEANS;CRISISLEX_C03_WELLBEING_HEALTH;CRISISLEX_T02_INJURED;TAX_WORLDMAMMALS;TAX_WORLDMAMMALS_HUMAN;CRISISLEX_T11_UPDATESSYMPATHY;GENERAL_HEALTH;HEALTH_PANDEMIC;WB_635_PUBLIC_HEALTH;WB_2165_HEALTH_EMERGENCIES;WB_2166_HEALTH_EMERGENCY_PREPAREDNESS_AND_DISASTER_RESPONSE;WB_621_HEALTH_NUTRITION_AND_POPULATION;WB_2167_PANDEMICS;UNGP_HEALTHCARE;TAX_FNCACT_BABY;TAX_FNCACT_CHILDREN;TAX_FNCACT_WOMEN;TAX_FNCACT_WOMAN;EPU_ECONOMY_HISTORIC;,['instagram'],"GENERAL_HEALTH,HEALTH_PANDEMIC",2023-04-17 11:00:00
1183,10481,20230417110000,https://economictimes.indiatimes.com/tech/technology/tim-cook-to-welcome-customers-at-apples-first-store-in-india/articleshow/99557099.cms,1.96759259259259,TAX_FNCACT;TAX_FNCACT_CEO;TAX_FNCACT_COOK;TAX_FNCACT_CHIEF;TAX_FNCACT_EXECUTIVE;TAX_FNCACT_CHIEF_EXECUTIVE;EPU_ECONOMY_HISTORIC;TAX_FNCACT_EXECUTIVES;WB_678_DIGITAL_GOVERNMENT;WB_694_BROADCAST_AND_MEDIA;WB_133_INFORMATION_AND_COMMUNICATION_TECHNOLOGIES;TAX_FNCACT_MINISTER;LEADER;TAX_FNCACT_PRIME_MINISTER;CRISISLEX_T11_UPDATESSYMPATHY;TAX_FNCACT_PRESIDENT;USPEC_POLITICS_GENERAL1;TAX_FNCACT_VICE_PRESIDENT;TAX_FNCACT_SENIOR_VICE_PRESIDENT;MEDIA_MSM;IDEOLOGY;UNGP_FORESTS_RIVERS_OCEANS;TAX_ETHNICITY;TAX_ETHNICITY_INDIAN;WB_2670_JOBS;WB_1467_EDUCATION_FOR_ALL;WB_470_EDUCATION;WB_2131_EMPLOYABILITY_SKILLS_AND_JOBS;WB_1484_EDUCATION_SKILLS_DEVELOPMENT_AND_LABOR_MARKET;WB_566_ENVIRONMENT_AND_NATURAL_RESOURCES;WB_590_ECOSYSTEMS;ECON_HOUSING_PRICES;CRISISLEX_T04_INFRASTRUCTURE;TAX_ETHNICITY_BLACK;WB_2943_SWITCHES;WB_667_ICT_INFRASTRUCTURE;WB_672_NETWORK_MANAGEMENT;USPEC_POLICY1;EPU_POLICY;EPU_POLICY_POLICYMAKERS;ECON_FOREIGNINVEST;WB_471_ECONOMIC_GROWTH;WB_1078_DETERMINANTS_OF_GROWTH;WB_1081_FINANCE_AND_GROWTH;WB_863_FDI_SPILLOVERS;TAX_FNCACT_DISTRIBUTOR;NEGOTIATIONS;TAX_ETHNICITY_CHINESE;TAX_WORLDLANGUAGES;TAX_WORLDLANGUAGES_CHINESE;TAX_ETHNICITY_KOREAN;TAX_WORLDLANGUAGES_KOREAN;WB_1921_PRIVATE_SECTOR_DEVELOPMENT;WB_346_COMPETITIVE_INDUSTRIES;WB_818_INDUSTRY_POLICY_AND_REAL_SECTORS;WB_1281_MANUFACTURING;TAX_DISEASE;TAX_DISEASE_COVID;GENERAL_HEALTH;HEALTH_PANDEMIC;WB_635_PUBLIC_HEALTH;WB_2165_HEALTH_EMERGENCIES;WB_2166_HEALTH_EMERGENCY_PREPAREDNESS_AND_DISASTER_RESPONSE;WB_621_HEALTH_NUTRITION_AND_POPULATION;WB_2167_PANDEMICS;UNGP_HEALTHCARE;,"['microsoft corp', 'facebook inc']","TAX_ETHNICITY,ECON_HOUSING_PRICES,ECON_FOREIGNINVEST,NEGOTIATIONS,TAX_DISEASE,GENERAL_HEALTH,HEALTH_PANDEMIC",2023-04-17 11:00:00
